image_id,phototype,mean_r,mean_g,mean_b,median_r,median_g,median_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,mean_l,mean_a,mean_lab_b,std_l,std_a,std_lab_b,ita,b_to_a_ratio,rg_ratio,rb_ratio,undertone
IMG_01148,Fair,204.963,160.871,127.414,205.57,161.073,127.69,11.98,10.35,9.341,10.508,103.418,183.383,71.915,15.449,14.399,2.08,2.45,1.426,56.693,0.9321,1.2741,1.6086,Neutral
IMG_00609,Medium,187.814,131.622,112.151,186.407,132.109,111.447,8.366,7.893,10.514,6.888,60.279,152.556,59.826,18.159,9.544,3.196,2.026,3.066,45.835,0.5256,1.4269,1.6747,Cool
IMG_00144,Medium,158.146,132.805,79.001,159.629,132.373,77.409,4.453,6.117,10.583,14.616,122.607,144.312,56.593,10.151,22.809,4.567,2.744,2.844,16.122,2.247,1.1908,2.0018,Warm
IMG_00752,Tan,153.02,97.635,82.055,152.533,96.361,81.891,6.382,7.425,5.435,8.793,82.484,116.64,45.741,20.896,8.337,2.292,2.881,1.978,-27.059,0.399,1.5673,1.8649,Cool
IMG_00982,Fair,234.296,185.567,144.508,236.341,183.831,146.252,5.729,5.67,10.75,11.917,68.936,210.777,82.658,16.5,18.69,5.395,3.224,2.396,60.218,1.1327,1.2626,1.6213,Neutral
IMG_00198,Tan,150.84,119.017,69.752,150.896,119.295,70.528,9.83,5.765,8.488,14.062,82.18,123.955,48.61,14.309,19.759,4.226,1.988,1.55,-4.025,1.3809,1.2674,2.1625,Warm
IMG_00884,Medium,190.31,130.979,110.082,191.026,129.695,111.241,5.261,5.155,6.244,6.268,89.225,154.292,60.507,20.127,9.213,5.175,2.897,3.606,48.754,0.4578,1.453,1.7288,Cool
IMG_00280,Medium,197.433,141.643,106.551,197.306,140.842,105.671,9.745,6.599,8.992,16.123,89.426,167.264,65.594,16.672,19.467,2.932,3.07,2.73,38.697,1.1676,1.3939,1.8529,Warm
IMG_00294,Tan,133.691,128.72,78.214,133.87,129.765,79.352,8.638,7.282,3.877,14.764,103.628,128.409,50.356,8.708,18.205,2.252,1.631,1.284,1.122,2.0906,1.0386,1.7093,Warm
IMG_01228,Fair,234.756,184.198,139.799,236.173,183.82,139.879,10.755,7.244,10.577,10.675,83.623,205.892,80.742,18.807,16.697,2.315,2.383,3.193,61.492,0.8878,1.2745,1.6792,Neutral
IMG_00401,Medium,188.229,152.001,101.643,188.302,150.054,100.546,11.452,7.583,7.538,19.62,115.274,164.914,64.672,15.012,22.482,3.818,1.681,1.21,33.129,1.4977,1.2383,1.8519,Warm
IMG_00123,Fair,228.552,188.646,136.41,226.704,188.487,136.505,6.248,9.124,10.469,16.182,92.095,210.496,82.548,13.507,21.656,3.62,3.284,2.036,56.362,1.6033,1.2115,1.6755,Warm
IMG_00203,Medium,182.605,135.266,88.535,179.897,133.852,88.797,10.132,8.415,5.985,13.975,58.542,150.255,58.923,18.261,21.711,4.703,2.111,3.166,22.343,1.1889,1.35,2.0625,Warm
IMG_00836,Tan,142.7,92.297,73.006,141.643,91.598,72.452,9.219,7.413,6.218,2.215,80.329,112.457,44.101,17.524,10.088,4.566,1.824,3.267,-30.318,0.5757,1.5461,1.9546,Cool
IMG_00247,Medium,185.889,140.486,97.323,184.481,140.361,96.975,10.052,6.819,5.193,14.311,108.747,158.103,62.001,15.28,19.47,4.466,1.293,2.048,31.65,1.2742,1.3232,1.91,Warm
IMG_01283,Medium,173.961,141.166,100.812,173.845,141.111,99.919,9.651,8.447,10.736,10.601,92.31,153.373,60.146,15.34,18.392,3.386,3.221,1.257,28.885,1.1989,1.2323,1.7256,Neutral
IMG_01270,Fair,212.798,161.229,127.662,212.993,163.421,126.573,8.142,6.808,5.101,9.779,68.594,184.149,72.215,14.695,16.138,5.022,1.524,2.477,54.003,1.0982,1.3198,1.6669,Neutral
IMG_01154,Medium,159.146,121.903,84.766,159.196,121.045,83.16,7.843,4.538,6.749,12.063,88.476,136.688,53.603,14.617,17.213,5.0,2.255,1.625,11.823,1.1776,1.3055,1.8775,Neutral
IMG_00385,Deep,110.969,67.987,32.14,110.953,67.575,31.421,5.876,6.865,7.639,14.732,112.521,79.192,31.056,17.477,18.733,4.527,1.791,3.667,-45.321,1.0719,1.6322,3.4526,Warm
IMG_00855,Fair,227.937,166.214,145.625,228.487,167.141,147.686,5.19,8.567,4.901,4.503,75.984,197.069,77.282,21.46,13.059,4.954,2.303,2.38,64.421,0.6085,1.3713,1.5652,Cool
IMG_00220,Medium,165.078,122.862,89.549,164.316,122.713,90.098,11.274,6.092,9.135,14.164,108.753,140.649,55.156,17.675,17.543,5.588,3.146,1.675,16.38,0.9925,1.3436,1.8434,Warm
IMG_00642,Medium,202.063,138.405,116.458,200.634,137.459,116.73,7.77,3.687,4.19,7.171,55.543,167.998,65.882,20.237,12.196,4.744,2.187,3.448,52.478,0.6027,1.4599,1.7351,Cool
IMG_00002,Medium,178.82,148.737,97.958,181.042,148.988,95.606,4.976,6.966,3.758,13.468,101.763,161.647,63.391,12.302,20.849,5.637,1.795,2.923,32.712,1.6947,1.2023,1.8255,Warm
IMG_00113,Medium,181.2,153.745,96.811,181.765,154.759,99.019,4.35,4.361,7.69,14.361,64.452,159.442,62.526,14.901,20.648,3.373,2.877,2.896,31.243,1.3857,1.1786,1.8717,Warm
IMG_00699,Tan,150.483,106.274,85.192,150.512,105.929,86.174,9.26,4.849,5.769,5.47,97.546,124.49,48.82,16.51,9.845,2.527,2.081,1.729,-6.837,0.5963,1.416,1.7664,Cool
IMG_01290,Medium,189.422,144.148,105.838,187.533,143.525,106.717,8.523,7.727,10.518,9.73,81.337,163.051,63.942,14.5,17.534,4.646,3.008,2.713,38.488,1.2093,1.3141,1.7897,Neutral
IMG_00952,Medium,171.039,123.343,96.302,171.317,124.113,95.39,9.794,6.2,4.05,7.367,95.343,143.838,56.407,17.185,13.256,5.251,2.533,1.813,25.796,0.7713,1.3867,1.7761,Neutral
IMG_01190,Medium,179.961,135.253,106.069,179.824,135.577,107.748,4.828,5.458,7.532,10.589,115.533,157.687,61.838,15.173,16.482,4.793,2.65,3.648,35.688,1.0863,1.3306,1.6966,Neutral
IMG_01218,Tan,135.451,100.144,63.732,137.187,100.575,63.771,10.323,8.429,4.954,7.31,78.325,111.537,43.74,15.145,17.251,4.041,2.221,2.302,-19.944,1.139,1.3526,2.1253,Neutral
IMG_00442,Fair,225.063,176.968,127.62,225.044,175.978,126.35,7.914,6.652,4.995,18.749,75.983,193.543,75.899,17.827,21.474,3.231,1.297,2.847,50.337,1.2046,1.2718,1.7635,Warm
IMG_01137,Fair,206.23,163.748,127.167,206.609,165.625,128.001,6.202,9.085,10.805,11.95,96.11,189.465,74.3,14.316,16.792,3.392,1.29,1.295,55.354,1.173,1.2594,1.6217,Neutral
IMG_00664,Fair,226.921,166.003,138.451,226.826,165.793,137.554,5.91,9.923,4.086,10.711,76.61,196.21,76.945,19.977,14.354,3.71,2.425,3.537,61.956,0.7185,1.367,1.639,Cool
IMG_01235,Medium,175.345,135.372,103.907,174.326,136.608,102.673,11.49,9.004,9.469,13.694,97.592,154.457,60.571,15.996,14.777,3.744,2.089,1.699,35.58,0.9238,1.2953,1.6875,Neutral
IMG_00318,Medium,183.681,150.223,98.146,183.666,149.064,97.5,6.141,6.374,10.239,15.776,79.836,159.545,62.567,13.896,22.6,5.585,2.777,3.433,29.076,1.6264,1.2227,1.8715,Warm
IMG_00649,Medium,184.384,127.43,106.794,184.291,124.31,108.3,4.268,6.881,5.736,5.216,72.355,152.208,59.69,19.03,11.506,5.38,2.585,2.38,40.101,0.6046,1.4469,1.7265,Cool
IMG_00710,Medium,172.322,125.667,102.1,173.192,126.362,102.66,5.021,6.529,4.453,8.171,93.088,147.607,57.885,18.234,12.031,4.01,2.491,2.078,33.242,0.6598,1.3713,1.6878,Cool
IMG_00973,Medium,170.564,137.488,104.566,172.066,137.415,103.215,8.851,4.904,6.079,11.494,84.701,152.35,59.745,12.825,15.487,5.381,1.402,3.431,32.18,1.2075,1.2406,1.6312,Neutral
IMG_00628,Fair,250.529,191.627,153.083,251.989,191.301,150.84,7.099,9.392,5.145,4.926,73.409,219.955,86.257,16.362,12.864,4.937,2.942,2.29,70.465,0.7862,1.3074,1.6366,Cool
IMG_00633,Tan,148.031,109.546,87.545,148.262,107.662,87.697,5.883,7.403,10.677,12.347,86.573,126.669,49.674,12.355,9.333,5.516,2.13,1.958,-2.0,0.7554,1.3513,1.6909,Cool
IMG_01317,Fair,216.33,165.15,130.426,216.419,163.926,128.797,4.243,8.026,8.262,10.391,65.51,186.438,73.113,18.743,17.895,2.576,2.003,2.723,52.251,0.9548,1.3099,1.6586,Neutral
IMG_01246,Medium,173.548,135.619,92.832,172.447,133.967,91.394,10.299,6.63,5.924,10.5,117.718,147.495,57.841,14.127,18.948,2.054,3.033,2.053,22.481,1.3413,1.2797,1.8695,Neutral
IMG_00796,Medium,180.581,124.965,113.649,184.695,123.04,113.852,4.498,9.955,4.828,10.642,102.977,150.417,58.987,16.899,8.348,4.113,3.048,1.76,47.11,0.494,1.445,1.5889,Cool
IMG_00646,Tan,158.772,110.19,76.855,160.299,111.599,79.394,5.511,8.813,4.182,9.303,46.651,125.752,49.315,20.645,15.901,4.059,1.347,2.127,-2.469,0.7702,1.4409,2.0659,Cool
IMG_01013,Medium,172.362,128.476,97.062,170.741,128.78,97.577,9.06,7.365,7.893,16.243,105.281,148.012,58.044,13.31,15.791,3.21,2.672,3.357,26.995,1.1864,1.3416,1.7758,Neutral
IMG_00557,Fair,229.547,176.191,135.852,228.705,174.953,136.651,10.664,8.317,3.659,6.916,89.962,199.967,78.418,17.524,14.481,3.347,1.532,1.806,62.998,0.8264,1.3028,1.6897,Cool
IMG_00682,Deep,115.152,68.041,64.423,113.795,69.129,64.91,5.033,6.696,5.538,5.518,71.212,89.95,35.274,15.393,5.113,3.408,1.417,2.313,-70.853,0.3321,1.6924,1.7874,Cool
IMG_00578,Fair,224.328,172.54,150.308,224.177,173.207,150.036,10.312,8.82,6.117,8.822,70.819,200.758,78.728,13.976,12.03,3.815,2.568,3.732,67.278,0.8608,1.3002,1.4925,Cool
IMG_01110,Fair,221.592,171.951,136.845,221.436,170.025,136.754,8.679,4.103,9.864,13.159,72.937,198.213,77.731,14.915,16.648,4.188,3.32,3.583,59.022,1.1162,1.2887,1.6193,Neutral
IMG_01184,Fair,214.705,169.523,130.979,214.996,169.866,129.695,5.839,3.559,10.763,10.204,95.46,193.438,75.858,14.54,17.043,4.369,2.856,2.894,56.611,1.1722,1.2665,1.6392,Neutral
IMG_00525,Fair,246.03,176.06,151.444,246.691,175.626,151.712,11.015,8.232,6.177,5.38,74.745,208.432,81.738,23.385,13.512,4.051,2.754,3.697,66.94,0.5778,1.3974,1.6246,Cool
IMG_01060,Medium,198.492,140.257,109.994,198.851,140.414,110.251,7.505,4.42,10.908,11.629,69.309,164.819,64.635,18.922,15.166,3.332,2.546,3.226,43.979,0.8015,1.4152,1.8046,Neutral
IMG_00541,Fair,198.762,146.348,118.734,198.403,147.564,120.286,10.973,6.042,10.637,7.365,53.837,172.992,67.84,18.793,12.722,5.785,1.533,1.661,54.507,0.677,1.3581,1.674,Cool
IMG_01195,Medium,180.856,134.669,110.113,182.553,136.642,109.432,9.34,4.29,4.576,10.656,85.273,156.207,61.258,16.948,12.781,3.858,3.388,2.138,41.375,0.7541,1.343,1.6425,Neutral
IMG_00749,Medium,179.85,133.46,113.883,180.409,132.11,115.013,6.134,4.319,3.62,10.319,92.364,155.032,60.797,15.841,10.424,2.428,1.873,2.635,46.007,0.658,1.3476,1.5793,Cool
IMG_01249,Medium,192.849,138.398,108.411,192.163,135.534,106.437,4.945,6.83,6.498,10.125,68.062,161.785,63.445,18.798,14.211,4.887,3.392,3.159,43.414,0.756,1.3934,1.7789,Neutral
IMG_00485,Deep,120.653,67.659,53.997,119.812,66.972,56.308,6.756,6.987,6.932,13.851,92.084,86.422,33.891,20.287,8.843,4.076,1.522,2.534,-61.235,0.4359,1.7833,2.2344,Cool
IMG_00096,Fair,215.366,169.456,119.05,216.427,167.581,118.415,6.779,9.799,3.664,19.284,90.12,191.263,75.005,15.51,19.492,4.655,3.416,2.656,52.062,1.2568,1.2709,1.809,Warm
IMG_01021,Tan,150.331,114.963,78.661,150.554,113.834,78.878,6.978,7.702,7.117,14.489,77.794,127.9,50.157,14.134,17.372,2.795,1.523,1.52,0.517,1.2291,1.3076,1.9111,Neutral
IMG_00564,Fair,228.436,175.315,139.304,229.483,175.355,139.329,6.718,10.052,4.736,8.563,89.708,200.77,78.733,15.206,15.195,2.169,2.244,3.283,62.128,0.9993,1.303,1.6398,Cool
IMG_00743,Medium,186.047,141.346,123.073,187.14,141.151,121.882,4.208,7.458,4.221,5.651,86.624,165.618,64.948,13.204,11.501,5.338,2.931,2.397,52.425,0.871,1.3163,1.5117,Cool
IMG_00864,Tan,164.683,114.55,88.078,163.566,113.602,86.352,9.548,9.973,4.84,6.462,109.726,133.71,52.435,18.592,12.556,2.329,3.228,3.58,10.977,0.6753,1.4377,1.8697,Cool
IMG_00892,Fair,228.326,176.748,135.621,227.409,178.376,136.163,11.073,9.014,8.194,6.163,65.553,199.166,78.104,15.423,14.259,3.352,2.812,3.393,63.099,0.9245,1.2918,1.6836,Cool
IMG_01039,Fair,213.141,171.222,135.14,213.295,170.877,137.133,5.945,5.897,9.475,11.275,113.453,194.928,76.442,13.089,17.969,4.345,1.783,3.326,55.802,1.3728,1.2448,1.5772,Neutral
IMG_00207,Tan,139.313,114.909,63.638,138.605,115.922,63.428,11.487,8.206,7.11,14.21,93.175,115.191,45.173,15.477,20.513,5.239,3.386,1.257,-13.242,1.3254,1.2124,2.1891,Warm
IMG_00393,Fair,224.987,182.921,128.663,227.172,183.439,129.31,8.201,4.921,6.889,17.657,57.85,200.836,78.759,14.348,21.09,5.188,2.558,1.452,53.746,1.4699,1.23,1.7487,Warm
IMG_00795,Medium,195.172,144.494,125.742,195.399,144.195,126.329,11.241,9.03,10.318,10.13,99.979,165.287,64.818,18.119,11.891,2.873,2.406,3.39,51.254,0.6563,1.3507,1.5522,Cool
IMG_00871,Medium,183.521,128.392,111.94,182.949,127.652,113.17,6.299,6.044,9.943,10.573,80.913,150.95,59.196,16.13,11.038,3.872,1.691,3.63,39.797,0.6843,1.4294,1.6395,Cool
IMG_00398,Medium,173.125,146.519,92.632,172.893,149.091,92.069,10.573,7.381,4.848,15.575,121.489,153.092,60.036,12.834,23.668,3.871,3.427,3.158,22.979,1.8442,1.1816,1.869,Warm
IMG_00767,Tan,117.64,82.238,60.372,120.018,84.331,61.211,11.717,6.851,4.28,8.398,78.04,95.514,37.457,14.977,11.402,5.141,2.803,2.122,-47.728,0.7613,1.4305,1.9486,Cool
IMG_01342,Medium,163.305,137.871,94.138,161.939,136.607,93.979,11.945,10.399,4.924,11.732,87.416,148.631,58.287,10.796,14.861,4.52,2.432,1.601,29.144,1.3766,1.1845,1.7347,Neutral
IMG_01029,Tan,131.609,96.538,69.863,133.11,95.79,70.333,7.031,4.896,10.783,12.62,92.112,110.251,43.236,13.388,14.93,4.069,3.261,2.101,-24.374,1.1152,1.3633,1.8838,Neutral
IMG_00643,Tan,151.63,99.224,85.327,150.466,100.112,84.135,7.563,8.486,6.319,9.908,97.949,122.559,48.062,17.814,8.361,5.711,1.417,2.164,-13.047,0.4694,1.5282,1.7771,Cool
IMG_00613,Deep,107.413,46.241,41.441,106.718,48.95,40.651,7.286,9.638,7.456,5.091,82.74,67.881,26.62,22.844,9.213,3.337,1.678,3.281,-68.492,0.4033,2.3229,2.5919,Cool
IMG_00961,Tan,160.271,125.809,85.788,161.436,125.194,84.872,7.392,5.097,4.025,11.389,90.954,135.836,53.269,13.418,18.305,4.142,3.478,3.119,10.125,1.3643,1.2739,1.8682,Neutral
IMG_00726,Tan,158.809,117.357,83.331,158.715,119.439,82.046,4.004,7.758,6.216,4.491,95.188,134.262,52.652,14.381,16.791,5.009,2.063,2.464,8.975,1.1676,1.3532,1.9058,Cool
IMG_00684,Tan,151.09,100.005,87.197,151.709,99.429,87.233,11.414,3.721,9.3,4.438,64.409,119.5,46.863,18.469,13.343,2.208,1.288,2.318,-13.231,0.7224,1.5108,1.7327,Cool
IMG_00099,Fair,225.863,187.934,141.072,224.695,187.927,142.318,10.176,3.69,3.989,16.209,88.511,207.133,81.229,11.81,18.383,3.856,3.291,2.601,59.517,1.5566,1.2018,1.6011,Warm
IMG_00805,Fair,224.65,172.422,137.875,224.927,171.617,136.382,4.962,9.592,10.546,8.291,78.364,200.313,78.554,16.289,16.761,2.315,2.003,3.692,59.588,1.0289,1.3029,1.6294,Cool
IMG_00407,Fair,221.72,195.381,136.774,221.63,196.582,137.042,4.144,7.399,9.405,15.134,107.324,207.759,81.474,8.236,21.903,4.165,1.945,1.554,55.166,2.6593,1.1348,1.6211,Warm
IMG_00503,Deep,109.675,65.179,61.105,109.182,66.065,60.835,8.9,8.666,9.255,6.041,82.096,85.624,33.578,15.722,5.785,5.621,2.142,3.678,-70.595,0.3679,1.6827,1.7949,Cool
IMG_01072,Deep,102.646,69.73,44.763,104.438,68.131,45.241,8.639,10.477,5.585,8.96,85.169,78.632,30.836,15.155,13.856,5.119,2.537,3.737,-54.132,0.9143,1.4721,2.2931,Neutral
IMG_01057,Deep,91.271,62.726,26.864,91.263,64.203,27.445,10.721,9.27,8.916,7.872,100.057,64.28,25.208,16.034,16.162,5.42,2.091,1.498,-56.899,1.008,1.4551,3.3975,Neutral
IMG_00930,Medium,180.892,141.346,102.041,181.027,141.61,101.577,6.785,5.081,8.892,11.69,103.827,157.794,61.88,15.642,16.0,3.96,2.927,2.54,36.594,1.0229,1.2798,1.7727,Neutral
IMG_00780,Tan,162.24,110.332,83.479,163.77,111.117,81.647,9.36,5.305,5.338,2.954,101.162,129.189,50.662,19.613,12.698,4.859,2.399,2.977,2.986,0.6474,1.4705,1.9435,Cool
IMG_00201,Tan,162.222,120.327,72.812,165.287,119.557,71.788,8.937,9.45,4.972,18.383,108.411,132.964,52.143,15.303,19.671,2.502,3.416,1.481,6.217,1.2854,1.3482,2.228,Warm
IMG_00135,Medium,179.115,139.933,89.715,178.159,140.34,88.806,10.784,8.602,4.215,15.544,106.315,155.485,60.975,16.937,21.924,3.715,1.267,2.45,26.591,1.2945,1.28,1.9965,Warm
IMG_01052,Medium,184.417,143.299,101.34,185.339,143.571,101.936,6.723,8.692,10.076,11.232,83.973,159.165,62.418,16.035,18.514,3.483,2.137,2.326,33.851,1.1546,1.2869,1.8198,Neutral
IMG_00041,Fair,204.845,172.04,110.609,204.665,172.674,111.609,7.526,6.305,7.697,16.341,141.259,184.82,72.479,14.983,21.011,2.621,1.618,3.441,46.932,1.4023,1.1907,1.852,Warm
IMG_01018,Fair,219.143,183.011,140.314,220.279,183.425,139.196,11.045,8.601,4.281,12.346,114.434,205.028,80.403,13.269,17.241,5.326,2.769,1.284,60.443,1.2993,1.1974,1.5618,Neutral
IMG_00231,Fair,196.316,171.273,111.085,196.051,170.383,110.48,8.027,9.075,9.046,11.087,103.786,184.021,72.165,10.282,23.605,4.582,1.558,2.622,43.198,2.2958,1.1462,1.7673,Warm
IMG_00379,Fair,228.626,196.072,145.65,228.658,194.805,143.486,5.351,9.253,9.269,17.237,106.861,214.077,83.952,11.159,20.084,4.387,1.976,1.883,59.393,1.7999,1.166,1.5697,Warm
IMG_00289,Fair,218.767,176.604,128.986,220.061,176.211,125.056,8.049,9.202,10.521,13.736,103.943,196.797,77.175,15.751,21.174,4.054,3.386,2.593,52.075,1.3443,1.2387,1.6961,Warm
IMG_00419,Deep,104.295,72.838,47.063,103.661,71.985,47.534,11.189,4.651,9.531,14.59,87.813,79.428,31.148,14.691,15.297,5.168,1.493,2.236,-50.943,1.0412,1.4319,2.2161,Warm
IMG_00392,Fair,190.248,160.134,112.676,189.668,157.938,113.415,5.392,8.825,3.619,15.63,105.784,174.5,68.432,12.662,17.801,4.231,2.073,2.517,45.997,1.4058,1.1881,1.6885,Warm
IMG_00593,Deep,95.776,54.673,37.556,96.653,54.228,36.869,8.915,9.893,5.24,9.531,63.8,65.918,25.85,18.198,9.499,2.485,1.214,2.52,-68.528,0.522,1.7518,2.5502,Cool
IMG_01163,Fair,201.743,160.165,117.92,203.181,161.342,116.159,6.916,4.619,6.531,11.4,81.934,176.662,69.279,13.593,16.023,4.221,1.268,2.832,50.27,1.1787,1.2596,1.7108,Neutral
IMG_01087,Deep,105.049,71.552,39.796,105.997,72.195,38.519,7.282,8.292,8.018,12.387,83.637,78.101,30.628,17.026,14.122,5.903,3.357,2.312,-53.909,0.8294,1.4681,2.6397,Neutral
IMG_00648,Fair,225.539,175.317,152.405,224.893,174.822,150.659,7.78,6.941,3.638,2.272,62.264,205.273,80.499,16.112,9.431,2.592,2.07,2.978,72.818,0.5853,1.2865,1.4799,Cool
IMG_01153,Medium,214.778,153.952,123.988,214.96,152.821,123.072,11.21,9.244,8.282,14.537,94.948,178.581,70.032,19.295,15.233,4.618,1.395,3.671,52.748,0.7895,1.3951,1.7322,Neutral
IMG_00521,Fair,207.843,154.001,122.961,206.367,153.35,122.533,4.203,8.751,5.111,7.728,95.218,180.797,70.901,18.641,17.92,5.338,2.167,2.7,49.39,0.9613,1.3496,1.6903,Cool
IMG_00065,Fair,217.702,170.029,132.358,215.834,169.702,129.844,6.065,8.097,5.939,16.517,74.2,192.002,75.295,15.837,15.938,5.094,1.501,3.722,57.786,1.0063,1.2804,1.6448,Warm
IMG_00015,Tan,141.195,113.055,70.767,141.647,115.037,69.175,5.386,4.595,5.377,14.617,86.999,122.554,48.061,14.473,21.965,4.197,2.844,2.917,-5.046,1.5177,1.2489,1.9952,Warm
IMG_01181,Deep,113.067,76.358,47.341,112.533,76.367,48.634,6.415,8.126,5.894,8.48,59.79,87.578,34.344,16.939,13.724,3.725,1.32,3.781,-48.762,0.8102,1.4807,2.3884,Neutral
IMG_01065,Tan,134.327,95.28,64.943,135.318,97.637,65.577,6.699,10.248,3.665,13.031,87.087,106.239,41.662,16.053,14.977,5.075,3.421,2.081,-29.104,0.933,1.4098,2.0684,Neutral
IMG_00493,Medium,176.315,133.124,109.139,174.984,133.368,109.806,10.291,5.25,6.628,9.706,66.768,155.028,60.795,13.247,12.541,3.402,3.175,1.529,40.722,0.9467,1.3244,1.6155,Cool
IMG_00380,Medium,197.484,150.179,109.022,197.854,151.34,109.615,11.602,3.943,8.023,13.792,89.036,166.7,65.372,16.557,17.367,2.229,3.256,2.578,41.514,1.0489,1.315,1.8114,Warm
IMG_00188,Tan,136.947,107.559,56.049,137.381,106.165,55.709,11.508,4.768,8.171,14.445,110.4,110.376,43.285,13.215,20.412,2.891,1.907,2.621,-18.21,1.5446,1.2732,2.4433,Warm
IMG_00764,Fair,218.646,158.966,139.762,218.804,159.744,140.354,6.119,4.035,9.339,8.342,74.816,191.586,75.132,16.283,11.047,2.279,2.48,1.844,66.272,0.6784,1.3754,1.5644,Cool
IMG_00217,Tan,155.781,126.835,79.327,153.994,126.948,78.464,6.451,7.386,7.91,17.819,84.701,138.3,54.235,12.535,20.2,3.706,2.615,1.412,11.841,1.6115,1.2282,1.9638,Warm
IMG_00792,Deep,93.775,68.841,34.422,95.158,67.755,33.443,4.231,6.266,10.479,3.754,92.549,72.102,28.275,14.934,12.702,4.505,1.393,3.501,-59.687,0.8505,1.3622,2.7243,Cool
IMG_01077,Tan,141.203,104.62,70.689,141.039,104.349,70.209,5.988,5.054,7.616,13.807,101.231,120.726,47.343,16.163,16.993,5.625,3.299,1.342,-8.886,1.0514,1.3497,1.9975,Neutral
IMG_00879,Deep,144.872,85.139,70.759,144.906,83.719,71.06,7.696,4.794,5.793,4.331,49.921,103.191,40.467,21.975,11.955,5.096,2.244,3.494,-38.568,0.5441,1.7016,2.0474,Cool
IMG_00338,Medium,173.243,147.157,99.246,174.073,145.981,96.897,5.048,7.707,3.757,14.626,108.446,156.048,61.195,11.2,20.33,3.99,1.556,1.676,28.841,1.8152,1.1773,1.7456,Warm
IMG_00720,Fair,252.421,189.146,154.798,253.509,190.096,154.112,6.133,10.394,10.334,6.472,66.682,216.196,84.783,23.3,13.78,2.116,2.973,1.487,68.388,0.5914,1.3345,1.6306,Cool
IMG_00296,Fair,222.645,190.359,142.206,224.294,189.433,144.137,10.262,10.062,8.689,13.052,102.78,206.853,81.119,12.162,19.453,2.623,1.76,3.39,57.989,1.5995,1.1696,1.5657,Warm
IMG_01017,Tan,143.754,109.015,75.41,144.145,106.976,74.682,7.283,9.942,10.1,12.702,75.248,121.669,47.713,11.936,12.821,3.933,2.026,2.046,-10.112,1.0741,1.3187,1.9063,Neutral
IMG_01276,Medium,193.71,138.86,116.794,194.538,138.338,116.546,5.844,4.725,10.404,10.97,106.076,165.501,64.902,17.865,13.525,2.176,2.89,1.321,47.774,0.7571,1.395,1.6586,Neutral
IMG_00456,Tan,150.431,105.698,94.069,149.14,106.43,94.021,6.784,6.783,6.006,11.152,89.867,128.408,50.356,13.487,6.308,2.429,1.535,1.287,3.231,0.4677,1.4232,1.5992,Cool
IMG_00816,Medium,176.059,132.794,100.124,176.972,130.669,99.28,7.419,5.169,3.531,13.265,92.227,150.556,59.042,14.491,13.931,2.752,1.209,3.072,32.985,0.9613,1.3258,1.7584,Cool
IMG_00270,Tan,138.407,108.552,67.33,140.626,109.572,67.831,9.933,8.227,5.044,13.454,71.004,116.016,45.496,16.289,19.862,3.41,1.49,1.538,-12.776,1.2193,1.275,2.0556,Warm
IMG_00996,Tan,144.982,105.322,78.611,144.35,103.911,78.43,11.304,4.05,9.689,10.201,64.357,122.45,48.02,15.504,14.634,4.19,2.739,2.481,-7.707,0.9439,1.3766,1.8443,Neutral
IMG_00202,Fair,219.348,177.133,129.438,218.641,179.041,130.127,9.514,5.266,5.808,12.592,99.644,194.779,76.384,13.931,19.351,4.455,3.265,3.306,53.743,1.389,1.2383,1.6946,Warm
IMG_00162,Medium,181.105,149.015,101.428,181.484,149.923,102.163,5.992,7.537,4.004,17.494,89.563,160.564,62.966,13.71,19.879,2.38,3.497,2.049,33.115,1.45,1.2153,1.7855,Warm
IMG_00730,Deep,112.64,61.413,53.52,113.975,61.546,53.128,4.032,6.312,4.901,9.773,82.596,82.143,32.213,20.563,8.548,4.498,2.763,2.468,-64.331,0.4157,1.8341,2.1046,Cool
IMG_00402,Deep,78.48,55.423,24.874,79.029,54.51,24.402,5.824,3.581,4.478,16.822,121.198,59.716,23.418,12.06,12.25,3.237,1.469,3.763,-65.259,1.0157,1.416,3.1551,Warm
IMG_00703,Tan,152.447,95.943,78.863,151.157,96.718,78.254,8.305,4.111,10.446,7.086,56.705,113.335,44.445,19.457,10.631,3.822,2.036,2.837,-27.587,0.5464,1.5889,1.933,Cool
IMG_01130,Deep,115.051,83.527,52.244,114.259,82.428,50.389,5.539,9.253,5.946,12.236,67.746,93.061,36.494,13.652,18.23,3.776,2.976,2.826,-36.533,1.3353,1.3774,2.2022,Neutral
IMG_00566,Tan,143.327,99.901,80.964,141.526,98.094,80.904,10.605,10.057,9.523,11.56,102.62,116.517,45.693,16.212,11.452,3.707,2.66,3.426,-20.611,0.7064,1.4347,1.7703,Cool
IMG_01022,Deep,100.795,67.793,41.093,102.929,70.142,41.681,10.88,4.343,10.325,10.897,86.794,75.648,29.666,12.578,13.088,5.386,2.829,3.327,-57.233,1.0406,1.4868,2.4529,Neutral
IMG_01026,Medium,182.495,145.786,102.864,183.081,145.181,103.223,10.629,9.576,7.425,11.967,80.736,159.799,62.666,13.956,15.817,5.65,3.143,3.101,38.687,1.1333,1.2518,1.7741,Neutral
